geoid,name,land_area,total,airport,cement,cmv,commercial,elec_prod,industrial,nonroad,onroad,rail,residential
80400,"Sebastian--Vero Beach South--Florida Ridge, FL",250442103,225460,22281,0,391,9389,2275,19094,26767,143807,588,863
80416,"Sebring--Avon Park, FL",119504610,74804,4632,0,0,2401,1953,495,4265,59887,670,498
80443,"Sedalia, MO",48720261,83317,12,0,0,6186,10900,6947,1899,50726,547,6098
80470,"Sedona, AZ",12100300,11144,0,0,0,670,0,0,317,9940,0,216
80497,"Seguin, TX",40868105,420437,48,0,0,4652,369309,7942,2883,33668,429,1503
80524,"Selma, AL",43710866,51792,18,0,2,2247,0,18409,1738,25693,118,3563
80551,"Selma, CA",32473515,85014,0,0,0,4326,0,12084,1402,59689,2145,5365
80578,"Selmer, TN",12114188,7546,0,0,0,244,0,901,220,5798,4,376
80605,"Seminole, OK",8911964,13390,14,0,0,754,0,2202,378,8812,0,1228
80632,"Seminole, TX",7872108,7754,0,0,0,892,0,129,438,5338,0,956
80659,"Senatobia, MS",10034995,17807,0,0,0,625,0,4139,491,12126,5,418
80671,"Seneca, SC",85927566,61062,10158,0,0,1701,110,3780,3389,38295,1724,1902
80686,"Sequim, WA",63353779,17898,33,0,1,1119,0,0,1382,14854,0,506
80695,"Seven Lakes, NC",9995053,3668,0,0,0,171,0,78,302,2866,1,247
80704,"Severance, CO",3997330,1507,0,0,0,4,0,0,47,1425,0,30
80713,"Sevierville, TN",64767840,67099,9878,0,0,3488,0,2497,2074,48269,0,890
80740,"Seville, OH",17841231,12311,0,0,0,405,45,415,388,9376,314,1365
80767,"Seward, NE",6903010,8604,18,0,0,679,0,869,252,5914,19,850
80794,"Seymour, IN",35092170,53778,0,0,0,4414,0,7202,3265,34039,328,4527
80848,"Seymour (Outagamie County), WI",5704948,3440,0,0,0,336,0,7,150,2458,0,487
80875,"Shady Cove, OR",6437628,2882,104,0,0,68,0,52,125,2250,0,281
80902,"Shady Side--Deale, MD",25499344,12257,0,0,1343,1373,0,281,670,5852,0,2736
80929,"Shafter, CA",9949769,14088,0,0,0,1638,0,10,593,9749,477,1618
80956,"Shallowater, TX",4021535,3343,0,0,0,74,0,17,93,2799,111,247
80985,"Shamokin--Mount Carmel, PA",21204463,27449,25,0,0,2302,0,251,1412,11740,21,11696
81002,"Shannondale, WV",6737385,813,0,0,0,4,0,5,140,582,0,81
81064,"Shawano, WI",16432238,18436,2459,0,0,2044,0,366,707,9759,4,3094
81091,"Shawnee, OK",57506840,68006,772,0,0,7444,0,12497,1916,37070,11,8292
81118,"Sheboygan, WI",86755125,1197388,26,0,0,16073,1057991,26718,12919,52735,32,30890
81172,"Shelby, MT",3733108,3175,0,0,0,629,0,0,236,1864,33,411
81199,"Shelby, NC",75494240,53104,0,0,0,2481,0,589,2848,41975,936,4271
81226,"Shelby, OH",13064058,22339,0,0,0,3210,19,3232,1042,11125,436,3271
81253,"Shelbyville, IL",7712423,23209,14,0,0,1496,0,4056,760,15426,117,1338
81280,"Shelbyville, IN",27183043,49598,0,0,0,3560,0,1529,3073,35817,57,5560
81307,"Shelbyville, KY",35580415,46108,0,0,0,1323,0,15088,2058,24762,633,2241
81334,"Shelbyville, TN",34934429,33625,13,0,0,1333,0,10188,1968,18607,29,1483
81361,"Sheldon, IA",5322814,13248,0,0,0,904,3890,795,343,6266,31,1016
81388,"Shelley, ID",5270578,23069,0,0,0,95,0,19704,134,2468,491,175
81415,"Shelton, WA",47202131,14496,15,0,0,2078,0,0,889,10713,43,755
81442,"Shenandoah, IA",10765547,12702,20,0,0,1399,22,2695,592,5944,0,2027
81472,"Shenandoah--Mahanoy City--Frackville, PA",29667894,263304,0,0,0,2528,242107,416,1246,9909,47,7048
81496,"Shepherdstown, WV--MD",9272982,2619,0,0,0,385,0,51,269,1634,47,230
81523,"Sheridan, AR",8916868,4484,0,0,0,571,0,0,163,3536,0,212
81550,"Sheridan, IN",4039568,3333,0,0,0,464,0,12,280,2115,0,460
81577,"Sheridan, OR",8335629,3024,0,0,0,373,0,73,176,2307,13,80
81604,"Sheridan, WY",33890105,91009,7846,0,0,14815,0,33485,2700,23134,1397,7630
81631,"Sherman, TX",93118866,88693,144,0,0,8873,0,8978,5224,55878,1395,8197
81658,"Shippensburg, PA",25397907,23870,0,0,0,4820,0,828,1138,13671,208,3202
81685,"Shiprock, NM",11128975,6698,0,0,0,0,0,0,116,6390,0,190
81701,"Shorewood Forest, IN",6537085,6552,0,0,0,153,0,41,741,5127,112,374
81712,"Show Low, AZ",23135427,16942,13,0,0,1410,0,0,439,14614,0,463
81739,"Shreveport, LA",480108832,1858811,26459,0,0,43640,740308,440801,40204,521832,7130,38432
81766,"Sibley, IA",2766531,2049,20,0,0,127,1,390,90,1142,14,261
81793,"Sidney, MT",10275745,27370,3953,0,0,1025,18080,0,579,2672,1,1057
81820,"Sidney, NE",8216317,7163,0,0,0,879,0,0,292,3635,1005,1351
81847,"Sidney, NY",9943386,10754,0,0,0,2151,0,716,484,5693,444,1263
81874,"Sidney, OH",29559961,102001,12,0,0,4472,12,52812,4522,33042,649,6476
81889,"Sierra View--Indian Mountain Lake, PA",103874032,20328,0,0,0,1001,0,104,1951,14100,0,3170
81901,"Sierra Vista, AZ",78401611,93127,30227,0,0,11699,0,0,3209,41416,0,6574
81928,"Sikeston, MO",21384006,37790,25,0,0,3042,0,1482,1151,28922,212,2955
81955,"Siler City, NC",17909529,9620,0,0,0,458,0,373,1033,7040,17,696
81982,"Siloam Springs, AR--OK",37292595,32376,16,0,0,5630,0,0,2290,21495,790,2152
82009,"Silsbee, TX",29668142,20216,0,0,0,908,0,5342,435,12733,143,652
82023,"Silt, CO",3023365,2759,0,0,0,16,0,0,84,2407,96,153
82036,"Silver City, NM",26324216,16882,14,0,0,3020,0,635,304,10051,0,2856
82063,"Silver Creek, NY",6725765,7672,0,0,3,649,0,66,256,2898,2292,1505
82076,"Silver Lakes, CA",5768545,612,0,0,0,1,0,0,88,513,0,8
82090,"Silverthorne--Frisco, CO",23350439,25450,12,0,0,228,0,333,1059,22831,0,986
82117,"Silverton, OR",10035318,11040,0,0,0,1211,0,2963,681,5057,3,1123
82144,"Simi Valley, CA",81457072,149451,16,0,0,9501,0,2345,4956,109138,1518,21974
82171,"Sinton, TX",5761173,3396,0,0,0,250,0,123,251,2478,72,220
82198,"Sioux Center, IA",9374793,14454,0,0,0,2453,0,4491,763,5454,107,1182
82225,"Sioux City, IA--NE--SD",140805729,232121,4577,0,0,36652,1,60784,10768,79559,3248,36528
82252,"Sioux Falls, SD",166333119,322829,17451,0,0,41076,0,43843,24478,144972,295,50711
82279,"Sissonville, WV",7403095,6076,0,0,0,51,0,62,71,5556,0,335
82306,"Sitka, AK",10511568,22405,0,0,11,930,190,3461,198,16220,0,1392
82333,"Skaneateles, NY",7278881,5153,0,0,0,771,0,37,204,3435,0,705
82360,"Skiatook, OK",9591703,6853,0,0,0,255,0,311,167,5551,0,568
82387,"Skowhegan, ME",8010369,9107,10,0,0,944,0,5,247,6633,0,1266
82414,"Slaton, TX",6555999,5176,0,0,0,487,0,317,291,3104,0,976
82441,"Sleepy Eye, MN",3876487,6577,0,0,0,552,0,2675,188,2554,15,590
82468,"Slidell, LA",151613592,179526,70,0,0,8210,0,19991,9426,135006,936,5883
82495,"Slippery Rock, PA",8467492,7638,0,0,0,2282,0,1572,372,2176,0,1234
82522,"Smithfield, NC",60670242,35616,27,0,0,1702,50,1279,1880,24569,4232,1874
82549,"Smithfield, VA",24806969,22220,0,0,0,730,0,1180,1237,17561,0,1510
82562,"Smithton, IL",6165656,2526,0,0,0,84,0,11,145,2033,0,251
82603,"Smithville, TN",8268357,3727,0,0,0,66,0,879,175,2366,0,239
82630,"Smithville, TX",5195406,5900,0,0,0,181,0,177,259,4892,126,262
82641,"Smithville North, MO",4064683,1463,0,0,0,10,0,0,30,1393,0,27
82665,"Sneads Ferry, NC",13918022,3625,0,0,2,77,0,91,294,3036,0,122
82675,"Snoqualmie, WA",30926031,27106,0,0,0,1429,0,0,1236,22458,3,1978
82684,"Snowflake, AZ",12803233,6177,0,0,0,682,0,0,180,5161,5,147
82711,"Snyder, TX",17774570,17383,0,0,0,1064,0,324,794,13088,467,1642
82724,"Social Circle, GA",9240926,3068,0,0,0,65,0,19,117,2709,39,117
82738,"Socorro, NM",15972080,17646,14,0,0,739,0,153,253,15263,107,1114
82765,"Soda Springs, ID",5937377,7565,0,0,0,7,0,5736,38,919,847,14
82792,"Sodus, NY",6019480,1865,0,0,0,60,0,3,131,1459,20,190
82819,"Soldotna, AK",18839581,8630,24,0,0,1816,0,168,111,4964,0,1545
82846,"Soledad, CA",10761173,58308,15,0,0,434,0,40883,577,14934,1,1460
82873,"Solvang--Buellton--Santa Ynez, CA",19749640,21720,0,0,0,5922,0,130,978,12516,0,2172
82900,"Somerset, KY",89463982,45179,4405,0,124,1983,0,719,2566,29721,3547,2111
82913,"Somerset, MI",8693475,2818,0,0,0,74,0,17,239,1987,0,500
82927,"Somerset, PA",20257636,33512,12,0,0,2725,645,1787,1168,23781,16,3373
82937,"Somerset, WI",5255724,2072,0,0,0,26,0,26,69,1832,46,70
82981,"Somerton, AZ",19756575,8370,19,0,0,444,0,0,1142,6413,0,350
83008,"Sonoma, CA",32189595,23369,0,0,0,2459,0,391,1464,12934,8,6108
83062,"Sonora, TX",5021296,1898,0,0,0,33,0,2,34,1802,0,25
83073,"Sonora--Jamestown--Phoenix Lake, CA",80826326,51656,0,0,0,0,0,3654,1701,43097,391,2810
83089,"Soperton, GA",6428381,5088,0,0,0,179,0,116,127,4527,3,134
83116,"South Bend, IN--MI",417247876,759396,7071,0,0,85011,34500,57851,41723,397003,22225,114008
83143,"South Boston, VA",17731895,13524,0,0,0,1079,0,442,612,10285,125,978
83156,"South Deerfield, MA",17049874,20087,0,0,0,330,0,1147,444,15839,7,2317
83210,"South Fallsburg, NY",8627771,1946,0,0,0,382,0,6,137,1077,0,341
83251,"South Haven, MI",13555252,15295,0,0,0,1957,0,1434,831,7620,0,3451
83278,"South Hill, VA",12525916,11808,12,0,0,816,0,237,600,9644,0,498
83305,"South Lake Tahoe, CA--NV",43208122,54438,0,0,0,1814,13544,450,2353,30911,0,5365
83332,"South Lyon--Howell, MI",265922612,338189,3113,0,0,23424,3,13489,20513,218535,2033,57075
83359,"Southold, NY",28817851,24185,27,0,198,2553,4509,38,1580,9885,63,5327
83368,"South Paris, ME",11663357,5509,0,0,0,755,0,3,232,3558,53,904
83377,"South Pittsburg, TN--AL",12823396,18724,0,0,0,92,0,405,150,17432,545,97
83386,"South Vacherie, LA",3836844,525,0,0,0,18,0,79,18,338,0,71
83440,"Sparta, GA",9971571,1596,0,0,0,10,0,17,26,1467,39,35
83467,"Sparta, IL",6200214,8628,0,0,0,283,0,2421,190,4824,45,863
83480,"Sparta, MI",4474630,6787,0,0,0,1053,0,1039,549,2702,29,1412
83494,"Sparta, TN",16545014,12587,13,0,0,219,0,1090,323,10378,31,529
83521,"Sparta, WI",14075114,21939,0,0,0,291,183,3160,751,14164,607,2780
83548,"Spartanburg, SC",492278528,508470,14665,0,0,24646,0,97437,29764,315579,6792,19584
83575,"Spearfish, SD",15875408,15650,0,0,0,1708,0,84,649,10905,0,2301
83602,"Spearman, TX",3966314,2122,0,0,0,275,0,13,246,1042,9,535
83629,"Spencer, IA",15982383,15776,20,0,0,3026,30,2300,1208,6967,21,2200
83656,"Spencer, WV",5100242,3408,0,0,0,194,0,165,54,2754,0,238
83710,"Spirit Lake, IA",29960414,22238,853,0,0,2971,4,7339,3222,5487,8,2351
83764,"Spokane, WA",425472271,752803,28790,0,0,81187,204,27644,45947,463454,9268,96305
83791,"Spooner, WI",4370528,3373,13,0,0,153,0,21,80,2890,36,177
83818,"Spout Springs, NC",45858395,7308,63,0,0,47,0,12,421,6351,0,412
83851,"Spring Creek North, NV",8547315,11865,0,0,0,4,0,0,69,11760,0,30
83859,"Spring Creek South, NV",14567433,19758,0,0,0,1,0,0,88,19654,0,13
83872,"Springfield, GA",6329066,2800,0,0,0,51,0,210,186,2288,35,27
83899,"Springfield, IL",239169883,997519,5605,0,0,95839,597053,15043,19045,187304,5395,72231
83926,"Springfield, MA--CT",902971385,1754697,38329,0,0,161014,326060,245148,69636,609809,3344,301353
83953,"Springfield, MO",368818387,489969,796,0,0,66086,67529,40825,34295,207030,5441,67964
83980,"Springfield, OH",126701501,240353,12,0,0,18870,0,18891,9439,151735,646,40757
83993,"Springfield, TN",31183748,34258,13,0,0,1958,0,9611,1875,18119,1110,1569
84007,"Springfield, VT",8000613,7476,0,0,0,1262,0,385,293,4281,0,1254
84024,"Spring Hill, FL",298112447,254854,11810,0,0,6868,80881,6102,15834,131932,44,1380
84034,"Spring Hill, KS",9217388,8607,0,0,0,427,0,97,447,3888,3160,586
84061,"Springhill, LA",14100229,7839,0,0,0,340,0,2808,237,3807,0,645
84088,"Spring Hill, TN",56280240,29625,0,0,0,381,0,4586,3243,20528,124,761
84115,"Springs, NY",35927253,23230,27,0,0,1660,0,36,1692,14457,60,5294
84124,"Springtown, TX",5599028,5527,0,0,0,61,0,25,140,5243,0,56
84132,"Springville, AL",6585757,4753,0,0,0,23,0,119,40,4519,17,32
84142,"Springville, NY",6425519,7098,27,0,0,1740,0,42,330,3338,39,1579
84155,"Spruce Pine, NC",19218257,6996,0,0,0,330,0,1037,241,4747,486,152
84169,"Stafford Springs, CT",14883487,7989,0,0,0,525,0,642,435,4222,18,2143
84223,"Stamford, TX",4752974,3189,0,0,0,59,0,7,101,2945,0,77
84277,"Stanford, KY",8291343,6412,14,0,0,274,0,1173,190,4498,0,261
84290,"Stanley, WI",4568719,3228,13,0,0,272,0,165,156,2096,71,452
84304,"Stansbury Park, UT",7515608,16981,0,0,0,1655,0,63,504,14111,79,567
84331,"Stanton, KY",9546193,5120,798,0,0,275,0,0,137,3555,0,353
84385,"Stanwood, WA",6960018,6181,0,0,0,736,0,0,298,4601,19,524
84412,"Staples, MN",3545860,3082,0,0,0,64,0,27,70,2410,328,180
84429,"Star, ID",8527751,3708,0,0,0,80,0,63,196,3191,0,177
84439,"Starke, FL",11687846,17000,0,0,0,124,0,38,238,16098,444,55
84466,"Starkville, MS",44111186,31403,23,0,0,3643,41,721,1776,22491,3,2703
84493,"State College, PA",74652704,122364,0,0,0,22365,19092,1544,10120,52179,33,17027
84547,"Statesboro, GA",66666186,35882,3,0,0,3427,0,2010,2207,27005,31,1197
84601,"Staunton, IL",12875976,12805,14,0,0,461,0,116,429,8171,931,2680
84630,"Staunton--Waynesboro, VA",98793424,69960,0,0,0,8930,0,3303,3794,43538,413,9979
84655,"Stayton, OR",8644027,9328,14,0,0,885,0,1362,444,5885,1,735
84682,"Steamboat Springs, CO",21176161,19566,2860,0,0,421,4,0,1805,12905,81,1487
84736,"Steeleville, IL",6258252,6522,0,0,0,81,0,1465,75,4490,68,340
84763,"Stephenville, TX",20855095,19218,0,0,0,2538,0,3552,1515,10261,25,1325
84790,"Sterling, CO",16744774,39978,12,0,0,1073,0,22547,527,9700,1677,4439
84817,"Sterling, IL",37024709,60664,14,0,0,5612,63,10597,2289,22483,5854,13750
84871,"Stevens Point, WI",62353278,134454,0,0,0,9367,0,52204,4179,53447,1834,13420
84925,"Stewartstown, PA",6415832,3622,0,0,0,302,0,16,415,1981,0,905
84952,"Stewartville, MN",6617920,5185,0,0,0,400,0,636,554,2435,0,1159
84979,"Stigler, OK",5990398,3950,0,0,0,569,0,174,54,2883,0,268
85033,"Stillwater, OK",53159676,84710,14,0,0,10188,6668,24637,3794,30191,17,9197
85060,"Stilwell, OK",6040831,10689,0,0,0,435,0,3745,150,5980,107,269
85087,"Stockton, CA",239623382,733752,8521,0,6562,56275,6176,88840,32778,458498,11206,64892
85114,"Storm Lake, IA",9769199,14488,0,0,0,3277,0,1084,464,8903,56,701
85168,"Story City, IA",3771722,2832,0,0,0,226,9,1053,157,1111,9,262
85195,"Strasburg, VA",9713915,5612,0,0,0,520,0,292,267,4049,0,481
85208,"Strawberry Plains, TN",14419809,4440,0,0,0,31,0,41,169,3994,117,86
85222,"Streator, IL",21897807,35238,0,0,0,2983,0,2115,1531,15676,4001,8930
85249,"Stuarts Draft, VA",23011287,7776,0,0,0,285,0,756,1244,4765,83,640
85276,"Sturgeon Bay, WI",14271397,15365,13,0,0,1119,0,1162,1040,10627,0,1401
85303,"Sturgis, MI",24731601,28527,0,0,0,2606,59,10216,2053,8171,44,5374
85330,"Sturgis, SD",9577405,11918,19,0,0,1345,0,84,338,8711,35,1382
85357,"Stuttgart, AR",13253996,14291,0,0,0,1862,0,6000,594,4666,164,1002
85390,"Sugarmill Woods, FL",27203875,8152,0,0,0,74,0,11,730,7272,0,63
85411,"Sullivan, IL",8179809,23637,0,0,0,588,39,3120,630,15978,519,2760
85438,"Sullivan, IN",5730484,10632,0,0,0,617,0,315,235,7073,1075,1315
85465,"Sullivan, MO",18350011,34946,0,0,0,993,0,1379,748,31202,216,406
85492,"Sullivan City, TX",9131873,3452,0,0,0,54,0,2,146,3210,5,33
85519,"Sulphur, OK",9583882,4461,0,0,0,452,0,890,171,2407,0,539
85546,"Sulphur Springs, TX",26332153,37221,0,0,0,2715,0,2359,6782,23794,17,1552
85573,"Sultan, WA",10855838,11244,95,0,0,703,0,0,561,8446,252,1184
85600,"Sumiton, AL",17312705,9521,0,0,0,200,0,417,250,8377,58,216
85627,"Summersville, WV",7928540,4977,0,0,0,808,0,157,148,3641,0,221
85654,"Summerville, GA",24688243,40781,0,0,0,768,0,30171,559,7526,2,1754
85681,"Summit Park, UT",9025345,9809,0,0,0,103,0,38,328,9069,0,269
85708,"Sumter, SC",170149692,156396,0,0,0,7721,0,38295,8679,96205,1028,4466
85762,"Sunbury, PA",44055943,56083,3713,0,0,8615,98,2863,2660,28496,118,9515
85775,"Sun City Hilton Head, SC",22664879,12283,0,0,0,119,0,9,3098,8954,0,102
85789,"Sunnyside, WA",15288066,13228,0,0,0,1417,0,0,880,9667,19,1243
85802,"Sunrise Shores, TX",8555812,1062,0,0,0,9,0,4,157,845,0,45
85816,"Sunset, LA",8313656,4836,0,0,0,68,0,254,126,4223,0,163
85843,"Superior, AZ",3282649,2234,0,0,0,194,0,0,190,1633,2,213
85870,"Susanville, CA",13759424,47498,0,0,0,1411,0,0,278,44246,0,1562
85924,"Susquehanna Depot, PA",4055886,3844,0,0,0,314,0,9,107,2713,18,680
85978,"Sutherlin, OR",10076336,9846,0,0,0,238,0,1465,361,7156,5,620
86005,"Swainsboro, GA",23127074,9033,161,0,0,453,0,247,462,7049,12,645
86024,"Swansboro, NC",53468087,16785,0,0,0,241,0,683,1065,14426,0,367
86059,"Swanton, VT",4284063,4768,0,0,0,843,0,307,102,2392,11,1111
86086,"Sweeny, TX",4402033,2511,0,0,0,188,0,631,201,1071,68,348
86113,"Sweet Home, OR",15969951,11806,0,0,0,676,0,1276,513,8448,11,879
86140,"Sweetwater, TN",14008710,8435,13,0,0,374,0,865,310,6411,211,247
86167,"Sweetwater, TX",12764061,14729,48,0,0,1014,0,665,1641,9574,263,1521
86194,"Sylacauga, AL",49342093,108850,5523,0,0,1804,47290,12475,993,39046,138,1579
86210,"Sylvan Beach, NY",8918652,4623,0,0,0,106,0,1,104,3759,0,651
86221,"Sylvania, GA",9307670,3156,0,0,0,122,0,6,50,2851,10,114
86248,"Sylvester, GA",13949314,5341,0,0,0,163,0,158,176,4667,4,170
86275,"Syracuse, IN",16876389,16023,31,0,0,369,0,446,1156,6155,6186,1677
86302,"Syracuse, NY",504794854,1060922,27540,0,35,156956,99579,12617,52647,479912,8962,222670
86315,"Tabor City, NC--SC",11358324,3809,0,0,0,186,0,89,174,3150,19,189
86329,"Taft, CA",14416738,20518,15,0,0,6538,0,22,472,10822,0,2644
86356,"Taft, TX",3938396,1916,0,0,0,120,0,10,145,1482,3,153
86369,"Tafuna, AS",65751279,0,0,0,0,0,0,0,0,0,0,0
86383,"Tahlequah, OK",31252432,28736,0,0,0,3315,0,1575,690,20606,0,2548
86410,"Tahoka, TX",3716975,1454,0,0,0,45,0,10,105,1040,5,248
86437,"Talladega, AL",31788826,34933,0,0,0,1660,0,12510,1112,18052,219,1377
86464,"Tallahassee, FL",327616573,469316,14557,0,0,36310,0,4047,34986,368500,2703,8211
86491,"Tallassee, AL",8325999,9648,0,0,0,162,0,687,128,8484,0,185
86518,"Tallulah, LA",11320000,13927,0,0,0,587,0,314,507,11204,211,1101
86545,"Tama, IA",5737527,12921,0,0,0,156,0,71,94,11995,346,257
86572,"Tamaqua, PA",12951731,12745,12,0,0,1821,0,167,521,5175,24,5022
86599,"Tampa--St. Petersburg, FL",2478304156,9165655,98875,0,74676,257325,4419494,540764,391057,3344067,6173,33221
86626,"Taneytown, MD",5124853,3014,0,0,0,152,0,31,323,2320,1,184
86653,"Taos, NM",41563253,18414,14,0,0,2651,0,491,1121,12390,0,1744
86680,"Tappahannock, VA",7075146,5352,0,0,13,535,0,727,294,3512,0,268
86707,"Tarboro, NC",22686765,13387,0,0,0,651,0,1251,1246,8204,167,1865
86734,"Taylor, TX",16929506,16830,0,0,0,2171,0,916,1495,8027,1158,3060
86761,"Taylorsville, NC",17395358,3822,0,0,0,290,19,375,376,2577,43,139
86788,"Taylorville, IL",19798056,35286,14,0,0,2031,0,6522,909,19889,921,4997
86815,"Tazewell, VA",13706240,4626,0,0,0,408,0,170,134,3360,179,372
86830,"Tea, SD",3511026,1392,0,0,0,33,0,19,154,1113,0,71
86842,"Teague, TX",8302917,3904,0,0,0,267,0,15,1151,2018,208,242
86869,"Tehachapi--Golden Hills, CA",23555886,17796,1843,0,0,1823,0,46,765,10823,521,1972
86950,"Tell City, IN--KY",14986855,19089,0,0,0,1126,0,936,812,13889,113,2211
87058,"Temple, TX",140062688,181470,100,0,0,10578,0,10344,7568,145654,2402,4821
87112,"Terra Bella, CA",3984308,2926,0,0,0,148,108,1935,156,231,0,346
87139,"Terre Haute, IN",138623539,255550,2910,0,0,28864,0,14891,9753,162901,10785,25444
87166,"Terrell, TX",26493435,39807,0,0,0,1625,0,5682,1922,28922,470,1183
87193,"Texarkana--Texarkana, TX--AR",166836427,189841,5211,0,0,21653,0,5671,9162,130597,5658,11885
87220,"Texas City, TX",196719228,1907114,480,0,34458,11044,1036245,656824,10755,140204,1252,15849
87247,"Thayer, MO--AR",5870012,6742,0,0,0,92,0,49,60,6332,92,114
87263,"The Dalles, OR--WA",28233417,35295,0,0,72,9079,0,1198,982,21772,1353,836
87301,"Thermopolis, WY",5973039,5846,0,0,0,1730,0,0,84,2550,54,1425
87355,"Thief River Falls, MN",15964960,18088,2852,0,0,2241,3,1650,731,8782,117,1710
87382,"Thomaston, GA",26982329,11957,0,0,0,880,0,1021,479,7560,0,2015
87409,"Thomasville, AL",10865518,6799,18,0,0,175,0,1697,194,4471,47,196
87436,"Thomasville, GA",58834225,32313,0,0,0,3399,0,3366,2535,20668,328,2014
87463,"Thomson, GA",15981419,15469,0,0,0,757,0,5116,446,8329,90,729
87490,"Thousand Oaks, CA",221601157,357674,50,0,0,23675,20894,41535,14258,214286,572,42400
87517,"Three Rivers, MI",32958037,26164,2092,0,0,1783,0,7018,1714,9478,244,3831
87544,"Thurmont, MD",9833699,10830,0,0,0,766,0,815,676,7752,5,813
87571,"Ticonderoga, NY",4867633,5784,0,0,0,542,0,10,208,4259,0,764
87598,"Tiffin, OH",18491431,38506,0,0,0,3492,0,2260,1350,24456,604,6340
87625,"Tifton, GA",46041600,46143,0,0,0,4158,0,2613,2309,34970,367,1724
87652,"Tillamook, OR",11329182,6915,14,0,0,418,0,1888,482,4036,3,71
87669,"Tipton, CA",1738137,4607,0,0,0,102,0,304,137,3766,117,180
87679,"Tipton, IN",8366654,8987,0,0,0,846,0,210,404,5940,103,1484
87706,"Tipton, IA",3662210,10123,0,0,0,96,8,18,48,9838,0,113
87733,"Tipton, MO",3291242,3307,0,0,0,106,0,133,74,2691,77,223
87787,"Titusville, FL",78054729,104137,5976,0,0,3975,0,3199,6985,82238,152,1609
87814,"Titusville, PA",8188705,8775,0,0,0,1246,0,776,798,2927,10,3015
87841,"Toccoa, GA",28342050,11583,0,0,0,1001,0,581,616,7561,148,1673
87868,"Toledo, OH--MI",622150038,2568783,10164,0,113,140131,236229,1050982,71347,800963,13827,245023
87895,"Toledo, OR",5293502,91221,0,0,0,135,30914,58233,143,1640,4,148
87922,"Tomah, WI",13046483,23422,13,0,0,216,2002,3127,497,14715,857,1992
87949,"Tomahawk, WI",8023951,4881,0,0,0,442,0,1831,167,1826,24,588
88003,"Tonganoxie, KS",6535604,3037,0,0,0,177,0,106,285,1956,0,511
88030,"Tonkawa, OK",3865178,2189,0,0,0,134,0,300,60,1525,0,169
88057,"Tooele, UT",23784638,70592,14,0,0,13989,0,836,1734,45318,180,8518
88084,"Topeka, KS",206156892,347659,3008,0,0,31830,0,47668,15212,183244,16349,50346
88111,"Toppenish, WA",22582008,15043,0,0,0,1101,0,0,852,11904,65,1118
88165,"Tornillo, TX",3075560,1019,0,0,0,2,0,0,38,827,96,54
88192,"Torrington, CT",65168870,66658,0,0,0,9336,89,2420,4490,27999,55,22265
88219,"Torrington, WY",8933312,12472,16,0,0,2050,0,0,203,7631,1492,1078
88246,"Towanda, PA",7132813,32339,12,0,0,634,4,27024,301,2753,17,1590
88273,"Tracy, CA",57453985,139253,10115,0,0,6615,0,12338,7126,89371,544,13140
88300,"Traverse City, MI",113064007,135803,15909,0,1,20847,0,5514,8768,63896,217,20647
88327,"Treasure Lake, PA",7420038,1742,0,0,0,50,0,5,56,1109,0,520
88354,"Tremonton, UT",20528870,48836,0,0,0,6076,0,3668,1270,35429,20,2371
88371,"Trenton, FL",5005384,6133,0,0,0,5,0,5,18,6100,0,3
